Case ID,Activity,Resource,Complete Timestamp,Variant index,ApplicationType,LoanGoal,label,Action,EventOrigin,FirstWithdrawalAmount,NumberOfTerms,OfferedAmount,duration,event_nr
353397724,A_Accepted,other,06-12-16 1:43,5,New credit,Existing loan takeover,TRUE,statechange,Application,3737,80,5000,0.001379708,4
353397724,O_Create_Offer,other,06-12-16 1:52,5,New credit,Existing loan takeover,TRUE,Created,Offer,3737,80,5000,9.91E-05,5
353397724,O_Created,other,06-12-16 1:52,5,New credit,Existing loan takeover,TRUE,statechange,Offer,3737,80,5000,1.36E-07,6
353397724,O_Sent_(mail_and_online),other,06-12-16 1:54,5,New credit,Existing loan takeover,TRUE,statechange,Offer,3737,80,5000,2.43E-05,7
353397724,W_Complete_application,other,06-12-16 1:54,5,New credit,Existing loan takeover,TRUE,Deleted,Workflow,3737,80,5000,2.31E-09,8
353397724,A_Complete,other,06-12-16 1:54,5,New credit,Existing loan takeover,TRUE,statechange,Application,3737,80,5000,5.79E-10,9
353397724,A_Validating,other,13-12-16 20:39,5,New credit,Existing loan takeover,TRUE,statechange,Application,3737,80,5000,1.21E-07,10
353397724,O_Returned,other,13-12-16 20:39,5,New credit,Existing loan takeover,TRUE,statechange,Offer,3737,80,5000,3.81E-06,11
353397724,A_Denied,other,14-12-16 1:25,5,New credit,Existing loan takeover,TRUE,statechange,Application,3737,80,5000,0.003313366,12
353397724,O_Refused,other,14-12-16 1:25,5,New credit,Existing loan takeover,TRUE,statechange,Offer,3737,80,5000,4.63E-09,13
354038814,A_Create_Application,User_1,08-11-16 23:25,12,New credit,other,FALSE,Created,Application,5000,81,5000,0,1
354038814,A_Submitted,User_1,08-11-16 23:25,12,New credit,other,FALSE,statechange,Application,5000,81,5000,2.08E-07,2
354038814,A_Concept,User_1,08-11-16 23:26,12,New credit,other,FALSE,statechange,Application,5000,81,5000,1.57E-05,3
354038814,A_Accepted,other,10-11-16 1:00,12,New credit,other,FALSE,statechange,Application,5000,81,5000,0.017747539,4
354038814,O_Create_Offer,other,10-11-16 1:02,12,New credit,other,FALSE,Created,Offer,5000,81,5000,2.61E-05,5
354038814,O_Created,other,10-11-16 1:02,12,New credit,other,FALSE,statechange,Offer,5000,81,5000,1.44E-07,6
354038814,O_Sent_(mail_and_online),other,10-11-16 1:03,12,New credit,other,FALSE,statechange,Offer,5000,81,5000,1.36E-05,7
354038814,W_Complete_application,other,10-11-16 1:03,12,New credit,other,FALSE,Deleted,Workflow,5000,81,5000,2.89E-09,8
354038814,A_Complete,other,10-11-16 1:03,12,New credit,other,FALSE,statechange,Application,5000,81,5000,7.52E-09,9
354038814,A_Validating,User_123,16-11-16 20:19,12,New credit,other,FALSE,statechange,Application,5000,81,5000,0.113372481,10
354038814,O_Returned,User_123,16-11-16 20:19,12,New credit,other,FALSE,statechange,Offer,5000,81,5000,2.15E-06,11
354038814,A_Denied,other,22-11-16 0:32,12,New credit,other,FALSE,statechange,Application,5000,81,5000,0.086269778,12
354038814,O_Refused,other,22-11-16 0:32,12,New credit,other,FALSE,statechange,Offer,5000,81,5000,5.21E-09,13
354038814,W_Validate_application,other,22-11-16 0:32,12,New credit,other,FALSE,Deleted,Workflow,5000,81,5000,1.93E-09,14
355591291,A_Create_Application,User_1,23-11-16 20:42,21,New credit,other,TRUE,Created,Application,10000,120,10000,0,1
355591291,A_Submitted,User_1,23-11-16 20:42,21,New credit,other,TRUE,statechange,Application,10000,120,10000,2.30E-07,2
355591291,A_Concept,User_1,23-11-16 20:43,21,New credit,other,TRUE,statechange,Application,10000,120,10000,6.49E-06,3
355591291,A_Accepted,other,23-11-16 22:50,21,New credit,other,TRUE,statechange,Application,10000,120,10000,0.001471073,4
355591291,O_Create_Offer,other,23-11-16 22:52,21,New credit,other,TRUE,Created,Offer,10000,120,10000,1.99E-05,5
355591291,O_Created,other,23-11-16 22:52,21,New credit,other,TRUE,statechange,Offer,10000,120,10000,9.86E-08,6
355591291,O_Sent_(mail_and_online),other,23-11-16 22:52,21,New credit,other,TRUE,statechange,Offer,10000,120,10000,1.62E-06,7
355591291,A_Complete,other,23-11-16 22:52,21,New credit,other,TRUE,statechange,Application,10000,120,10000,3.86E-10,8
355591291,A_Validating,other,25-11-16 22:43,21,New credit,other,TRUE,statechange,Application,10000,120,10000,0.033233464,9
355591291,O_Returned,other,25-11-16 22:43,21,New credit,other,TRUE,statechange,Offer,10000,120,10000,2.12E-06,10
355591291,W_Validate_application,other,25-11-16 22:47,21,New credit,other,TRUE,Deleted,Workflow,10000,120,10000,4.36E-05,11
355591291,A_Incomplete,other,25-11-16 22:47,21,New credit,other,TRUE,statechange,Application,10000,120,10000,1.93E-10,12
355591291,A_Validating,other,30-11-16 23:08,21,New credit,other,TRUE,statechange,Application,10000,120,10000,1.18E-08,13
355591291,A_Denied,other,01-12-16 5:27,21,New credit,other,TRUE,statechange,Application,10000,120,10000,0.004389497,14
355591291,O_Refused,other,01-12-16 5:27,21,New credit,other,TRUE,statechange,Offer,10000,120,10000,4.05E-09,15
362083369,A_Create_Application,User_1,17-11-16 3:43,12,New credit,Caravan / Camper,FALSE,Created,Application,15000,120,15000,0,1
362083369,A_Submitted,User_1,17-11-16 3:43,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,2.05E-07,2
362083369,A_Concept,User_1,17-11-16 3:45,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,1.66E-05,3
362083369,A_Accepted,User_49,19-11-16 5:34,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,0.034599858,4
362083369,O_Create_Offer,User_49,19-11-16 5:36,12,New credit,Caravan / Camper,FALSE,Created,Offer,15000,120,15000,2.91E-05,5
362083369,O_Created,User_49,19-11-16 5:36,12,New credit,Caravan / Camper,FALSE,statechange,Offer,15000,120,15000,1.03E-07,6
362083369,O_Sent_(mail_and_online),User_49,19-11-16 5:37,12,New credit,Caravan / Camper,FALSE,statechange,Offer,15000,120,15000,6.31E-06,7
362083369,W_Complete_application,User_49,19-11-16 5:37,12,New credit,Caravan / Camper,FALSE,Deleted,Workflow,15000,120,15000,2.12E-09,8
362083369,A_Complete,User_49,19-11-16 5:37,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,1.93E-10,9
362083369,A_Validating,other,07-12-16 21:11,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,0.310804692,10
362083369,O_Returned,other,07-12-16 21:11,12,New credit,Caravan / Camper,FALSE,statechange,Offer,15000,120,15000,5.78E-06,11
362083369,A_Denied,other,08-12-16 16:23,12,New credit,Caravan / Camper,FALSE,statechange,Application,15000,120,15000,0.013333554,12
362083369,O_Refused,other,08-12-16 16:23,12,New credit,Caravan / Camper,FALSE,statechange,Offer,15000,120,15000,5.02E-09,13
362083369,W_Validate_application,other,08-12-16 16:23,12,New credit,Caravan / Camper,FALSE,Deleted,Workflow,15000,120,15000,2.89E-09,14
362437843,A_Create_Application,User_1,21-11-16 2:26,11,New credit,Existing loan takeover,TRUE,Created,Application,2523,60,5000,0,1
362437843,A_Submitted,User_1,21-11-16 2:26,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,2.21E-07,2
362437843,W_Handle_leads,other,21-11-16 17:34,11,New credit,Existing loan takeover,TRUE,Deleted,Workflow,2523,60,5000,0.010510136,3
362437843,A_Concept,other,21-11-16 17:34,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,1.93E-09,4
362437843,A_Accepted,other,22-11-16 21:46,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,0.019582374,5
362437843,O_Create_Offer,other,22-11-16 21:52,11,New credit,Existing loan takeover,TRUE,Created,Offer,2523,60,5000,7.59E-05,6
362437843,O_Created,other,22-11-16 21:52,11,New credit,Existing loan takeover,TRUE,statechange,Offer,2523,60,5000,1.22E-07,7
362437843,O_Sent_(mail_and_online),other,22-11-16 21:54,11,New credit,Existing loan takeover,TRUE,statechange,Offer,2523,60,5000,2.34E-05,8
362437843,W_Complete_application,other,22-11-16 21:54,11,New credit,Existing loan takeover,TRUE,Deleted,Workflow,2523,60,5000,3.28E-09,9
362437843,A_Complete,other,22-11-16 21:54,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,3.86E-10,10
362437843,A_Validating,User_123,30-11-16 23:01,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,1.35E-07,11
362437843,O_Returned,User_123,30-11-16 23:02,11,New credit,Existing loan takeover,TRUE,statechange,Offer,2523,60,5000,1.43E-06,12
362437843,A_Denied,other,02-12-16 19:59,11,New credit,Existing loan takeover,TRUE,statechange,Application,2523,60,5000,0.031216419,13
362437843,O_Refused,other,02-12-16 19:59,11,New credit,Existing loan takeover,TRUE,statechange,Offer,2523,60,5000,4.44E-09,14
362543186,A_Create_Application,User_1,05-10-16 23:30,17,New credit,Existing loan takeover,FALSE,Created,Application,,76,29500,0,1
362543186,A_Submitted,User_1,05-10-16 23:30,17,New credit,Existing loan takeover,FALSE,statechange,Application,,76,29500,1.55E-07,2
362543186,A_Concept,User_1,05-10-16 23:31,17,New credit,Existing loan takeover,FALSE,statechange,Application,,76,29500,1.30E-05,3
362543186,A_Accepted,other,06-10-16 21:18,17,New credit,Existing loan takeover,FALSE,statechange,Application,,76,29500,0.015127804,4
362543186,O_Create_Offer,other,06-10-16 21:21,17,New credit,Existing loan takeover,FALSE,Created,Offer,,76,29500,3.63E-05,5
362543186,O_Created,other,06-10-16 21:21,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,76,29500,1.10E-07,6
362543186,O_Create_Offer,other,06-10-16 21:22,17,New credit,Existing loan takeover,FALSE,Created,Offer,,75,29500,8.84E-06,7
362543186,O_Created,other,06-10-16 21:22,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,1.39E-07,8
362543186,O_Sent_(mail_and_online),other,06-10-16 21:27,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,5.65E-05,9
362543186,O_Sent_(mail_and_online),other,06-10-16 21:27,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,1.93E-10,10
362543186,W_Complete_application,other,06-10-16 21:27,17,New credit,Existing loan takeover,FALSE,Deleted,Workflow,,75,29500,2.51E-09,11
362543186,A_Complete,other,06-10-16 21:27,17,New credit,Existing loan takeover,FALSE,statechange,Application,,75,29500,3.86E-10,12
362543186,A_Validating,other,01-11-16 22:08,17,New credit,Existing loan takeover,FALSE,statechange,Application,,75,29500,1.48E-07,13
362543186,O_Returned,other,01-11-16 22:12,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,4.67E-05,14
362543186,O_Accepted,other,03-11-16 21:05,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,0.032561032,15
362543186,A_Pending,other,03-11-16 21:05,17,New credit,Existing loan takeover,FALSE,statechange,Application,,75,29500,5.79E-10,16
362543186,O_Cancelled,other,03-11-16 21:05,17,New credit,Existing loan takeover,FALSE,statechange,Offer,,75,29500,1.93E-09,17
363517005,A_Create_Application,User_1,04-10-16 4:52,12,New credit,Home improvement,TRUE,Created,Application,6000,36,6000,0,1
363517005,A_Submitted,User_1,04-10-16 4:52,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,1.52E-07,2
363517005,A_Concept,User_1,04-10-16 4:52,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,5.09E-06,3
363517005,A_Accepted,other,04-10-16 22:50,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,0.01247448,4
363517005,O_Create_Offer,other,04-10-16 22:51,12,New credit,Home improvement,TRUE,Created,Offer,6000,36,6000,1.12E-05,5
363517005,O_Created,other,04-10-16 22:51,12,New credit,Home improvement,TRUE,statechange,Offer,6000,36,6000,1.16E-07,6
363517005,O_Sent_(mail_and_online),other,04-10-16 22:51,12,New credit,Home improvement,TRUE,statechange,Offer,6000,36,6000,1.37E-06,7
363517005,W_Complete_application,other,04-10-16 22:51,12,New credit,Home improvement,TRUE,Deleted,Workflow,6000,36,6000,2.51E-09,8
363517005,A_Complete,other,04-10-16 22:51,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,3.86E-10,9
363517005,A_Validating,other,19-10-16 18:38,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,0.247070458,10
363517005,O_Returned,other,19-10-16 18:38,12,New credit,Home improvement,TRUE,statechange,Offer,6000,36,6000,8.88E-07,11
363517005,A_Denied,other,19-10-16 23:34,12,New credit,Home improvement,TRUE,statechange,Application,6000,36,6000,0.003425488,12
363517005,O_Refused,other,19-10-16 23:34,12,New credit,Home improvement,TRUE,statechange,Offer,6000,36,6000,7.52E-09,13
363517005,W_Validate_application,other,19-10-16 23:34,12,New credit,Home improvement,TRUE,Deleted,Workflow,6000,36,6000,6.94E-09,14
365169523,A_Create_Application,User_1,07-11-16 20:14,13,New credit,Home improvement,FALSE,Created,Application,17000,120,17000,0,1
365169523,A_Submitted,User_1,07-11-16 20:14,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,2.30E-07,2
365169523,A_Concept,User_1,07-11-16 20:15,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,7.22E-06,3
365169523,A_Accepted,other,08-11-16 23:55,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,0.001735068,4
365169523,O_Create_Offer,other,08-11-16 23:58,13,New credit,Home improvement,FALSE,Created,Offer,17000,120,17000,3.56E-05,5
365169523,O_Created,other,08-11-16 23:58,13,New credit,Home improvement,FALSE,statechange,Offer,17000,120,17000,1.11E-07,6
365169523,O_Sent_(mail_and_online),other,08-11-16 23:58,13,New credit,Home improvement,FALSE,statechange,Offer,17000,120,17000,1.57E-06,7
365169523,A_Complete,other,08-11-16 23:58,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,1.93E-10,8
365169523,A_Validating,other,17-11-16 19:57,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,0.147216596,9
365169523,O_Returned,other,17-11-16 19:58,13,New credit,Home improvement,FALSE,statechange,Offer,17000,120,17000,6.43E-06,10
365169523,O_Accepted,other,22-11-16 18:38,13,New credit,Home improvement,FALSE,statechange,Offer,17000,120,17000,0.08240481,11
365169523,A_Pending,other,22-11-16 18:38,13,New credit,Home improvement,FALSE,statechange,Application,17000,120,17000,7.72E-10,12
365169523,W_Validate_application,other,22-11-16 18:38,13,New credit,Home improvement,FALSE,Deleted,Workflow,17000,120,17000,5.79E-10,13
368167256,A_Create_Application,User_1,01-11-16 8:52,5,New credit,Car,TRUE,Created,Application,,36,6500,0,1
368167256,A_Submitted,User_1,01-11-16 8:52,5,New credit,Car,TRUE,statechange,Application,,36,6500,2.18E-07,2
368167256,A_Concept,User_1,01-11-16 8:53,5,New credit,Car,TRUE,statechange,Application,,36,6500,4.62E-06,3
368167256,A_Accepted,other,01-11-16 22:38,5,New credit,Car,TRUE,statechange,Application,,36,6500,0.009550289,4
368167256,O_Create_Offer,other,01-11-16 22:42,5,New credit,Car,TRUE,Created,Offer,,36,6500,4.72E-05,5
368167256,O_Created,other,01-11-16 22:42,5,New credit,Car,TRUE,statechange,Offer,,36,6500,9.84E-08,6
368167256,O_Sent_(mail_and_online),other,01-11-16 22:43,5,New credit,Car,TRUE,statechange,Offer,,36,6500,9.16E-06,7
368167256,W_Complete_application,other,01-11-16 22:43,5,New credit,Car,TRUE,Deleted,Workflow,,36,6500,2.70E-09,8
368167256,A_Complete,other,01-11-16 22:43,5,New credit,Car,TRUE,statechange,Application,,36,6500,3.86E-10,9
368167256,A_Validating,other,11-11-16 21:26,5,New credit,Car,TRUE,statechange,Application,,36,6500,1.79E-07,10
368167256,O_Returned,other,11-11-16 21:26,5,New credit,Car,TRUE,statechange,Offer,,36,6500,6.94E-07,11
368167256,A_Denied,other,16-11-16 18:51,5,New credit,Car,TRUE,statechange,Application,,36,6500,0.081539901,12
368167256,O_Refused,other,16-11-16 18:51,5,New credit,Car,TRUE,statechange,Offer,,36,6500,4.24E-09,13
368467703,A_Create_Application,other,18-11-16 22:58,3,New credit,Home improvement,FALSE,Created,Application,30000,120,30000,0,1
368467703,A_Concept,other,18-11-16 22:58,3,New credit,Home improvement,FALSE,statechange,Application,30000,120,30000,2.89E-09,2
368467703,A_Accepted,other,18-11-16 23:01,3,New credit,Home improvement,FALSE,statechange,Application,30000,120,30000,4.40E-05,3
368467703,O_Create_Offer,other,18-11-16 23:04,3,New credit,Home improvement,FALSE,Created,Offer,30000,120,30000,3.53E-05,4
368467703,O_Created,other,18-11-16 23:05,3,New credit,Home improvement,FALSE,statechange,Offer,30000,120,30000,1.32E-07,5
368467703,O_Sent_(mail_and_online),other,18-11-16 23:05,3,New credit,Home improvement,FALSE,statechange,Offer,30000,120,30000,2.07E-06,6
368467703,W_Complete_application,other,18-11-16 23:05,3,New credit,Home improvement,FALSE,Deleted,Workflow,30000,120,30000,2.31E-09,7
368467703,A_Complete,other,18-11-16 23:05,3,New credit,Home improvement,FALSE,statechange,Application,30000,120,30000,3.86E-10,8
368467703,A_Cancelled,other,30-11-16 17:23,3,New credit,Home improvement,FALSE,statechange,Application,30000,120,30000,0.196049236,9
368467703,O_Cancelled,other,30-11-16 17:23,3,New credit,Home improvement,FALSE,statechange,Offer,30000,120,30000,3.67E-09,10
371118023,A_Create_Application,User_1,14-11-16 4:36,1,New credit,Car,TRUE,Created,Application,,22,5000,0,1
371118023,A_Submitted,User_1,14-11-16 4:36,1,New credit,Car,TRUE,statechange,Application,,22,5000,2.14E-07,2
371118023,A_Concept,User_1,14-11-16 4:37,1,New credit,Car,TRUE,statechange,Application,,22,5000,1.30E-05,3
371118023,A_Accepted,User_3,16-11-16 18:09,1,New credit,Car,TRUE,statechange,Application,,22,5000,0.014998342,4
371118023,O_Create_Offer,User_3,16-11-16 18:12,1,New credit,Car,TRUE,Created,Offer,,22,5000,4.00E-05,5
371118023,O_Created,User_3,16-11-16 18:12,1,New credit,Car,TRUE,statechange,Offer,,22,5000,1.12E-07,6
371118023,O_Sent_(mail_and_online),User_3,16-11-16 18:15,1,New credit,Car,TRUE,statechange,Offer,,22,5000,3.24E-05,7
371118023,A_Complete,User_3,16-11-16 18:15,1,New credit,Car,TRUE,statechange,Application,,22,5000,1.54E-09,8
371118023,A_Cancelled,other,22-11-16 5:18,1,New credit,Car,TRUE,statechange,Application,,22,5000,0.091001762,9
371118023,O_Cancelled,other,22-11-16 5:18,1,New credit,Car,TRUE,statechange,Offer,,22,5000,3.67E-09,10
372771478,A_Create_Application,other,10-11-16 4:35,3,New credit,other,FALSE,Created,Application,25000,120,25000,0,1
372771478,A_Concept,other,10-11-16 4:35,3,New credit,other,FALSE,statechange,Application,25000,120,25000,3.67E-09,2
372771478,A_Accepted,other,10-11-16 4:47,3,New credit,other,FALSE,statechange,Application,25000,120,25000,0.000141905,3
372771478,O_Create_Offer,other,10-11-16 4:49,3,New credit,other,FALSE,Created,Offer,25000,120,25000,2.40E-05,4
372771478,O_Created,other,10-11-16 4:49,3,New credit,other,FALSE,statechange,Offer,25000,120,25000,1.16E-07,5
372771478,O_Sent_(mail_and_online),other,10-11-16 4:50,3,New credit,other,FALSE,statechange,Offer,25000,120,25000,1.05E-05,6
372771478,W_Complete_application,other,10-11-16 4:50,3,New credit,other,FALSE,Deleted,Workflow,25000,120,25000,2.31E-09,7
372771478,A_Complete,other,10-11-16 4:50,3,New credit,other,FALSE,statechange,Application,25000,120,25000,3.86E-10,8
372771478,A_Cancelled,other,21-11-16 21:48,3,New credit,other,FALSE,statechange,Application,25000,120,25000,0.195115776,9
372771478,O_Cancelled,other,21-11-16 21:48,3,New credit,other,FALSE,statechange,Offer,25000,120,25000,4.05E-09,10
374119345,A_Create_Application,User_1,04-11-16 19:43,23,New credit,Home improvement,FALSE,Created,Application,7791,108,45000,0,1
374119345,A_Submitted,User_1,04-11-16 19:43,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,2.34E-07,2
374119345,A_Concept,User_1,04-11-16 19:44,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,1.48E-05,3
374119345,A_Accepted,User_28,05-11-16 20:10,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,0.016962343,4
374119345,O_Create_Offer,User_28,05-11-16 20:10,23,New credit,Home improvement,FALSE,Created,Offer,7791,108,45000,1.10E-05,5
374119345,O_Created,User_28,05-11-16 20:10,23,New credit,Home improvement,FALSE,statechange,Offer,7791,108,45000,1.30E-07,6
374119345,O_Sent_(mail_and_online),User_28,05-11-16 20:11,23,New credit,Home improvement,FALSE,statechange,Offer,7791,108,45000,7.58E-06,7
374119345,W_Complete_application,User_28,05-11-16 20:11,23,New credit,Home improvement,FALSE,Deleted,Workflow,7791,108,45000,3.09E-09,8
374119345,A_Complete,User_28,05-11-16 20:11,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,3.86E-10,9
374119345,A_Validating,User_121,17-11-16 19:57,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,0.199838131,10
374119345,O_Returned,User_121,17-11-16 19:57,23,New credit,Home improvement,FALSE,statechange,Offer,7791,108,45000,5.09E-07,11
374119345,O_Accepted,other,22-11-16 19:17,23,New credit,Home improvement,FALSE,statechange,Offer,7791,108,45000,0.082873598,12
374119345,A_Pending,other,22-11-16 19:17,23,New credit,Home improvement,FALSE,statechange,Application,7791,108,45000,7.72E-10,13
374119345,W_Validate_application,other,22-11-16 19:17,23,New credit,Home improvement,FALSE,Deleted,Workflow,7791,108,45000,3.86E-10,14
376682366,A_Create_Application,other,15-11-16 5:15,6,New credit,other,FALSE,Created,Application,37029,120,44000,0,1
376682366,A_Concept,other,15-11-16 5:15,6,New credit,other,FALSE,statechange,Application,37029,120,44000,2.70E-09,2
376682366,A_Accepted,other,15-11-16 5:19,6,New credit,other,FALSE,statechange,Application,37029,120,44000,4.45E-05,3
376682366,O_Create_Offer,other,15-11-16 5:28,6,New credit,other,FALSE,Created,Offer,37029,120,44000,0.000100719,4
376682366,O_Created,other,15-11-16 5:28,6,New credit,other,FALSE,statechange,Offer,37029,120,44000,1.11E-07,5
376682366,O_Sent_(mail_and_online),other,15-11-16 5:28,6,New credit,other,FALSE,statechange,Offer,37029,120,44000,1.42E-06,6
376682366,W_Complete_application,other,15-11-16 5:28,6,New credit,other,FALSE,Deleted,Workflow,37029,120,44000,2.51E-09,7
376682366,A_Complete,other,15-11-16 5:28,6,New credit,other,FALSE,statechange,Application,37029,120,44000,5.79E-10,8
376682366,A_Validating,other,25-11-16 23:04,6,New credit,other,FALSE,statechange,Application,37029,120,44000,1.49E-07,9
376682366,O_Returned,other,25-11-16 23:20,6,New credit,other,FALSE,statechange,Offer,37029,120,44000,0.000180417,10
376682366,A_Denied,other,30-11-16 1:58,6,New credit,other,FALSE,statechange,Application,37029,120,44000,0.068502386,11
376682366,O_Refused,other,30-11-16 1:58,6,New credit,other,FALSE,statechange,Offer,37029,120,44000,5.79E-09,12
377014556,A_Create_Application,User_1,04-11-16 8:44,8,New credit,Existing loan takeover,TRUE,Created,Application,3001,24,6500,0,1
377014556,A_Submitted,User_1,04-11-16 8:44,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,2.17E-07,2
377014556,W_Handle_leads,other,04-11-16 17:44,8,New credit,Existing loan takeover,TRUE,Deleted,Workflow,3001,24,6500,0.00624789,3
377014556,A_Concept,other,04-11-16 17:44,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,5.79E-10,4
377014556,A_Accepted,other,07-11-16 21:46,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,0.052802116,5
377014556,O_Create_Offer,other,07-11-16 21:48,8,New credit,Existing loan takeover,TRUE,Created,Offer,3001,24,6500,2.14E-05,6
377014556,O_Created,other,07-11-16 21:48,8,New credit,Existing loan takeover,TRUE,statechange,Offer,3001,24,6500,1.03E-07,7
377014556,O_Sent_(mail_and_online),other,08-11-16 5:02,8,New credit,Existing loan takeover,TRUE,statechange,Offer,3001,24,6500,0.005016458,8
377014556,A_Complete,other,08-11-16 5:02,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,3.86E-10,9
377014556,A_Validating,other,16-11-16 5:00,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,1.33E-07,10
377014556,O_Returned,other,17-11-16 1:49,8,New credit,Existing loan takeover,TRUE,statechange,Offer,3001,24,6500,0.014452818,11
377014556,A_Denied,other,20-11-16 1:09,8,New credit,Existing loan takeover,TRUE,statechange,Application,3001,24,6500,0.049539017,12
377014556,O_Refused,other,20-11-16 1:09,8,New credit,Existing loan takeover,TRUE,statechange,Offer,3001,24,6500,4.24E-09,13
377946876,A_Create_Application,User_49,05-11-16 19:25,15,New credit,Car,TRUE,Created,Application,15000,120,15000,0,1
377946876,A_Concept,User_49,05-11-16 19:25,15,New credit,Car,TRUE,statechange,Application,15000,120,15000,3.47E-09,2
377946876,A_Accepted,User_49,05-11-16 19:26,15,New credit,Car,TRUE,statechange,Application,15000,120,15000,1.38E-05,3
377946876,O_Create_Offer,User_49,05-11-16 19:28,15,New credit,Car,TRUE,Created,Offer,15000,120,15000,2.18E-05,4
377946876,O_Created,User_49,05-11-16 19:28,15,New credit,Car,TRUE,statechange,Offer,15000,120,15000,1.06E-07,5
377946876,O_Sent_(mail_and_online),User_49,05-11-16 19:28,15,New credit,Car,TRUE,statechange,Offer,15000,120,15000,5.67E-06,6
377946876,W_Complete_application,User_49,05-11-16 19:28,15,New credit,Car,TRUE,Deleted,Workflow,15000,120,15000,2.31E-09,7
377946876,A_Complete,User_49,05-11-16 19:28,15,New credit,Car,TRUE,statechange,Application,15000,120,15000,3.86E-10,8
377946876,O_Create_Offer,other,15-11-16 21:25,15,New credit,Car,TRUE,Created,Offer,12500,120,12500,0.168013023,9
377946876,O_Created,other,15-11-16 21:25,15,New credit,Car,TRUE,statechange,Offer,12500,120,12500,1.07E-07,10
377946876,O_Sent_(mail_and_online),other,15-11-16 21:25,15,New credit,Car,TRUE,statechange,Offer,12500,120,12500,1.62E-06,11
377946876,A_Validating,other,22-11-16 18:06,15,New credit,Car,TRUE,statechange,Application,12500,120,12500,1.73E-07,12
377946876,O_Returned,other,22-11-16 18:08,15,New credit,Car,TRUE,statechange,Offer,12500,120,12500,1.82E-05,13
377946876,O_Accepted,User_29,22-11-16 21:10,15,New credit,Car,TRUE,statechange,Offer,12500,120,12500,0.002108168,14
377946876,A_Pending,User_29,22-11-16 21:10,15,New credit,Car,TRUE,statechange,Application,12500,120,12500,5.79E-10,15
377946876,O_Cancelled,User_29,22-11-16 21:10,15,New credit,Car,TRUE,statechange,Offer,12500,120,12500,1.74E-09,16
381274116,A_Create_Application,other,29-11-16 22:37,10,New credit,other,FALSE,Created,Application,25854,120,49000,0,1
381274116,A_Concept,other,29-11-16 22:37,10,New credit,other,FALSE,statechange,Application,25854,120,49000,2.89E-09,2
381274116,A_Accepted,other,29-11-16 22:39,10,New credit,other,FALSE,statechange,Application,25854,120,49000,2.98E-05,3
381274116,O_Create_Offer,other,29-11-16 22:44,10,New credit,other,FALSE,Created,Offer,25854,120,49000,6.01E-05,4
381274116,O_Created,other,29-11-16 22:44,10,New credit,other,FALSE,statechange,Offer,25854,120,49000,1.29E-07,5
381274116,O_Sent_(mail_and_online),other,29-11-16 22:45,10,New credit,other,FALSE,statechange,Offer,25854,120,49000,1.42E-06,6
381274116,W_Complete_application,other,29-11-16 22:45,10,New credit,other,FALSE,Deleted,Workflow,25854,120,49000,3.65E-08,7
381274116,A_Complete,other,29-11-16 22:45,10,New credit,other,FALSE,statechange,Application,25854,120,49000,3.86E-10,8
